大手企業,（紹介予定）雇用形態備考,1日7時間以下勤務OK,期間・時間　勤務時間,派遣形態,正社員登用あり,残業月20時間未満,勤務地　備考,仕事の仕方,未経験OK
0,,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,4,0
0,,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,4,0
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,2,0
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都江東区,2,0
0,,0,9:00〜17:00　<BR>※休憩４５分。<BR>※土曜は９：００〜１５：３０勤務です。,0,0,1,東京都東村山市,1,0
0,,0,9:00〜17:00　<BR>※休憩４５分。<BR>※土曜は９：００〜１５：３０勤務です。,0,0,1,東京都東村山市,1,0
1,,0,9:00〜17:30　<BR>※残業は月１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,3,1
1,,0,9:00〜17:30　<BR>※残業は月１５時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,3,1
0,正社員,0,9:30〜18:30　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都北区,1,1
0,正社員,1,9:00〜17:00　<BR>※残業は月１５時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都千代田区,1,1
0,正社員,1,9:00〜17:00　<BR>※残業は月１５時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都千代田区,1,1
0,正社員,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都渋谷区,1,1
0,,0,9:00〜18:00　<BR>※休憩は６０分です。<BR>※１０時〜１７時の勤務も相談可です。,0,0,1,東京都板橋区,2,0
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は計６０分です。,0,0,0,東京都調布市,5,1
0,,0,9:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は計６０分です。,0,0,0,東京都調布市,5,1
1,契約社員,0,8:55〜20:00　<BR>※シフト制で表記のうち実働７時間５分（休憩６０分）です。,1,0,0,東京都三鷹市,1,1
1,契約社員,0,8:55〜20:00　<BR>※シフト制で表記のうち実働７時間５分（休憩６０分）です。,1,0,0,東京都三鷹市,1,1
0,,1,9:00〜17:00　<BR>※休憩は６０分です。<BR>※月１回土曜日は８時半〜１２時勤務です。,0,0,0,東京都杉並区,2,1
0,,1,9:00〜17:00　<BR>※休憩は６０分です。<BR>※月１回土曜日は８時半〜１２時勤務です。,0,0,0,東京都杉並区,2,1
0,正社員,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都港区,2,1
0,正社員,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都港区,2,1
1,,0,8:45〜17:30　<BR>※休憩６０分。<BR>※９〜１７時／１０〜１６時半勤務もご相談可能。,0,0,0,東京都新宿区,1,1
1,,0,8:45〜17:30　<BR>※休憩６０分。<BR>※９〜１７時／１０〜１６時半勤務もご相談可能。,0,0,0,東京都新宿区,1,1
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※９：００〜１７：３０勤務もあります。,0,0,0,東京都豊島区,5,1
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※９：００〜１７：３０勤務もあります。,0,0,0,東京都豊島区,5,1
0,,1,10:00〜17:00　<BR>※休憩は６０分です。<BR>※９〜１８時勤務もご相談可能です。,0,0,0,東京都中央区,2,0
0,,0,8:30〜17:30　<BR>※休憩は６０分です。９時〜１７時の勤務もご相談可能です。,0,0,0,東京都中央区,1,1
0,,0,8:30〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都板橋区,5,1
0,,0,8:30〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都板橋区,5,1
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,0
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,0
0,,0,9:00〜17:15　<BR>※休憩は６０分です。,0,0,0,東京都府中市,1,1
0,,0,9:00〜17:15　<BR>※休憩は６０分です。,0,0,0,東京都府中市,1,1
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,0
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,0
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※７時間勤務も相談可能です。,0,0,0,東京都千代田区,1,0
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※７時間勤務も相談可能です。,0,0,0,東京都千代田区,1,0
0,正社員,0,9:00〜17:30　<BR>※休憩は６０分です。,1,1,0,東京都中央区,4,1
0,正社員,0,9:00〜17:30　<BR>※休憩は６０分です。,1,1,0,東京都中央区,4,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都立川市,5,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,3,0
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,3,0
1,,0,8:00〜17:00　<BR>※休憩は６０分です。８：３０〜１７：３０の勤務も選べます。,0,0,0,東京都千代田区,5,1
1,,0,8:00〜17:00　<BR>※休憩は６０分です。８：３０〜１７：３０の勤務も選べます。,0,0,0,東京都千代田区,5,1
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,3,0
0,,0,9:30〜18:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,3,0
0,,0,8:45〜17:00　<BR>※休憩は６０分です。<BR>※８時４５分〜１７時半の勤務もあります。,0,0,0,東京都港区,2,1
0,,0,8:45〜17:00　<BR>※休憩は６０分です。<BR>※８時４５分〜１７時半の勤務もあります。,0,0,0,東京都港区,2,1
1,,0,9:00〜17:36　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中野区,5,1
1,,0,9:00〜17:36　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中野区,5,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,2,1
0,,0,8:30〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都新宿区,2,1
0,,0,12:45〜21:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都世田谷区,1,1
0,,0,12:45〜21:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都世田谷区,1,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分。<BR>※１１：００〜２０：００の勤務もあります。,1,1,0,東京都小平市,5,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分。<BR>※１１：００〜２０：００の勤務もあります。,1,1,0,東京都小平市,5,1
1,,0,9:30〜18:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,2,1
0,,1,9:00〜14:00　<BR>※休憩６０分。<BR>※１０〜１６時・１０〜１７時なども相談可能。,0,0,0,東京都中央区,2,0
0,,1,10:00〜16:00　<BR>※休憩は６０分。<BR>※１８時終業も相談可能です。,0,0,0,東京都渋谷区,3,0
0,,1,10:00〜16:00　<BR>※休憩は６０分。<BR>※１８時終業も相談可能です。,0,0,0,東京都渋谷区,3,0
1,,0,8:45〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
0,,1,9:00〜16:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都文京区,1,1
0,正社員,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都中央区,2,1
0,正社員,0,9:30〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都中央区,2,1
0,,1,10:00〜16:00　<BR>※休憩６０分。<BR>※９〜１６時／９〜１８時も相談可能です。,0,0,0,東京都港区,2,0
0,,1,10:00〜16:00　<BR>※休憩６０分。<BR>※９〜１６時／９〜１８時も相談可能です。,0,0,0,東京都港区,2,0
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は交替制で６０分です。,0,0,0,東京都江東区,5,1
0,,0,8:30〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都大田区,2,1
0,,1,9:00〜17:00　<BR>※休憩６０分。<BR>※土日出勤時は８：３０始業です。,0,0,0,東京都豊島区,5,1
0,,1,9:00〜17:00　<BR>※休憩６０分。<BR>※土日出勤時は８：３０始業です。,0,0,0,東京都豊島区,5,1
1,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都台東区,1,1
1,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都台東区,1,1
0,,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都新宿区,3,0
0,,0,9:00〜18:00　<BR>※残業は月１０〜２０時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都新宿区,3,0
0,,1,9:30〜17:30　<BR>※休憩は６０分です。,0,0,0,東京都千代田区,5,1
1,,0,8:35〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,1,0
1,,0,8:35〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,1,0
1,,0,9:00〜17:15　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,4,1
0,,1,10:00〜15:00　<BR>※１０時〜１６時の勤務（休憩４５分）も相談可能です。,0,0,0,東京都板橋区,1,1
0,,1,10:00〜15:00　<BR>※１０時〜１６時の勤務（休憩４５分）も相談可能です。,0,0,0,東京都板橋区,1,1
1,,0,8:55〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中野区,5,1
0,,0,9:00〜17:45　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,2,0
0,,0,9:00〜17:45　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都千代田区,2,0
0,,0,9:00〜17:30　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,1,1
1,正社員,1,9:00〜17:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都千代田区,1,0
1,正社員,1,9:00〜17:00　<BR>※残業は月１０〜２０時間程度と少なめ。<BR>※休憩は６０分です。,1,1,1,東京都千代田区,1,0
0,,0,9:00〜18:00　<BR>※休憩６０分。<BR>※９時〜１８時の間で実働６時間以上で相談可能。,0,0,0,東京都豊島区,3,1
1,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都中央区,1,1
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,5,0
0,,1,10:00〜18:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,5,0
0,正社員,0,8:40〜17:40　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,1,0,東京都墨田区,1,1
0,正社員,1,9:30〜17:30　<BR>※休憩は６０分です。<BR>※９時半〜１６時半の勤務も相談可能です。,1,1,0,東京都千代田区,1,1
0,正社員,1,9:30〜17:30　<BR>※休憩は６０分です。<BR>※９時半〜１６時半の勤務も相談可能です。,1,1,0,東京都千代田区,1,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分です。,1,1,0,東京都中央区,1,0
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分です。,1,1,0,東京都中央区,1,0
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分です。,1,1,0,東京都台東区,4,1
0,正社員,0,9:00〜18:00　<BR>※休憩は６０分です。,1,1,0,東京都台東区,4,1
0,,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都港区,3,1
0,契約社員,0,9:00〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都新宿区,4,1
0,契約社員,0,9:00〜17:45　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都新宿区,4,1
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※１７時終業も選べます。,0,0,0,東京都豊島区,1,1
0,,1,10:00〜16:00　<BR>※休憩は６０分です。<BR>※１７時終業も選べます。,0,0,0,東京都豊島区,1,1
0,,0,8:00〜17:00　<BR>※休憩は６０分です。<BR>※９〜１７時勤務もご相談可能です。,0,0,0,東京都武蔵野市,1,1
0,,0,9:00〜18:00　<BR>※残業は月１０〜１５時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都豊島区,5,1
0,,0,9:00〜18:00　<BR>※残業は月１０〜１５時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都豊島区,5,1
0,,0,8:30〜17:30　<BR>※残業は月５〜２０時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都新宿区,4,0
0,,0,8:30〜17:30　<BR>※残業は月５〜２０時間と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都新宿区,4,0
0,,0,8:15〜17:15　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都八王子市,1,1
0,,0,8:15〜17:15　<BR>※残業は月１０〜２０時間と少なめです。<BR>※休憩は６０分です。,0,0,1,東京都八王子市,1,1
0,,0,8:40〜17:00　<BR>※残業は月１５〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都荒川区,5,0
0,,0,8:40〜17:00　<BR>※残業は月１５〜２０時間程度と少なめ。<BR>※休憩は６０分です。,0,0,1,東京都荒川区,5,0
0,パート社員,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都調布市,1,1
0,パート社員,1,9:00〜17:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,1,0,0,東京都調布市,1,1
0,,0,10:00〜19:00　<BR>※残業はほとんどありません。<BR>※休憩は６０分です。,0,0,0,東京都渋谷区,5,0
0,,0,10:00〜19:00　<BR>※休憩６０分。<BR>※９：００〜１８：００の勤務も相談可能です。,0,0,0,東京都武蔵野市,5,1
0,,0,10:00〜19:00　<BR>※休憩６０分。<BR>※９：００〜１８：００の勤務も相談可能です。,0,0,0,東京都武蔵野市,5,1
1,,0,8:45〜21:15　<BR>※シフト制で表記のうち実働７．５時間（休憩６０分）です。,0,0,0,東京都多摩市,1,1
